user,session,time,x,y,rotation
10013,934991924435,1607797069,1702,995,1
10013,934991924435,1607797069,1702,995,1
10013,934991924435,1607797069,1702,995,1
10013,934991924435,1607797076,1902,994,-1
10013,934991924435,1607797076,1902,994,-1
10013,934991924435,1607797076,1902,994,-1
10013,934991924435,1607797076,1902,994,-1
10013,934991924435,1607797083,2394,1001,-1
10013,934991924435,1607797083,2394,1001,-1
10013,934991924435,1607797083,2394,1001,-1
10013,934991924435,1607797083,2394,1001,-1
10013,934991924435,1607797083,2394,1001,-1
10013,934991924435,1607797084,2394,1001,-1
10013,934991924435,1607797084,2394,1001,-1
10013,934991924435,1607797084,2394,1001,-1
10013,934991924435,1607797084,2393,1000,-1
10013,934991924435,1607797084,2393,999,-1
10013,934991924435,1607797084,2392,994,-1
10013,934991924435,1607797084,2391,994,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797085,2391,992,-1
10013,934991924435,1607797086,2391,992,-1
10013,934991924435,1607797086,2391,992,-1
10013,934991924435,1607797086,2391,992,-1
10013,934991924435,1607797086,2391,992,-1
10013,934991924435,1607797086,2391,992,-1
10013,934991924435,1607797086,2391,992,1
10013,934991924435,1607797096,2988,1196,-1
10013,934991924435,1607797096,2988,1197,-1
10013,934991924435,1607797096,2988,1197,-1
10013,934991924435,1607797096,2989,1200,-1
10013,934991924435,1607797096,2989,1200,-1
10013,934991924435,1607797096,2990,1200,-1
10013,934991924435,1607797097,2991,1201,-1
10013,934991924435,1607797097,2991,1201,-1
10013,934991924435,1607797097,2991,1201,-1
10013,934991924435,1607797097,2991,1202,-1
10013,934991924435,1607797097,2991,1202,-1
10013,934991924435,1607797097,2991,1202,-1
10013,934991924435,1607797097,2991,1202,-1
10013,934991924435,1607797097,2992,1204,-1
10013,934991924435,1607797097,2992,1206,-1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1209,1
10013,934991924435,1607797100,2993,1210,1
10013,934991924435,1607797100,2993,1210,1
10013,934991924435,1607797100,2993,1212,1
10013,934991924435,1607797100,2994,1216,1
10013,934991924435,1607797108,2980,1299,-1
10013,934991924435,1607797110,2978,1293,-1
10013,934991924435,1607797110,2978,1293,-1
10013,934991924435,1607797110,2978,1293,-1
10013,934991924435,1607797114,2713,1119,-1
10013,934991924435,1607797114,2713,1115,-1
10013,934991924435,1607797114,2713,1115,-1
10013,934991924435,1607797114,2713,1115,-1
10013,934991924435,1607797114,2713,1115,-1
10013,934991924435,1607797114,2713,1115,-1
10013,934991924435,1607797114,2713,1115,-1
10013,934991924435,1607797114,2713,1115,-1
10013,934991924435,1607797115,2713,1103,-1
10013,934991924435,1607797115,2713,1103,-1
10013,934991924435,1607797115,2713,1103,-1
10013,934991924435,1607797115,2713,1103,-1
10013,934991924435,1607797115,2713,1103,-1
10013,934991924435,1607797115,2713,1103,-1
10013,934991924435,1607797118,2713,1092,-1
10013,934991924435,1607797118,2713,1092,-1
10013,934991924435,1607797118,2713,1092,-1
10013,934991924435,1607797121,2708,1057,-1
10013,934991924435,1607797121,2707,1057,-1
10013,934991924435,1607797121,2707,1057,-1
10013,934991924435,1607797122,2707,1057,-1
10013,934991924435,1607797123,2707,1057,-1
10013,934991924435,1607797123,2707,1057,-1
10013,934991924435,1607797125,2707,1057,-1
10013,934991924435,1607797125,2707,1057,-1
10013,934991924435,1607797125,2707,1057,-1
10013,934991924435,1607797125,2707,1057,-1
10013,934991924435,1607797125,2706,1057,-1
10013,934991924435,1607797125,2706,1057,-1
10013,934991924435,1607797125,2706,1057,-1
10013,934991924435,1607797126,2706,1057,-1
10013,934991924435,1607797126,2706,1057,-1
10013,934991924435,1607797126,2706,1057,-1
10013,934991924435,1607797126,2706,1057,-1
10013,934991924435,1607797126,2706,1057,-1
10013,934991924435,1607797127,2706,1057,-1
10013,934991924435,1607797127,2706,1057,-1
10013,934991924435,1607797127,2706,1057,-1
10013,934991924435,1607797127,2706,1057,-1
10013,934991924435,1607797127,2706,1057,-1
10013,934991924435,1607797127,2706,1057,-1
10013,934991924435,1607797127,2706,1057,1
10013,934991924435,1607797128,2706,1057,-1
10013,934991924435,1607797128,2706,1057,-1
10013,934991924435,1607797128,2706,1057,-1
10013,934991924435,1607797128,2706,1057,-1
10013,934991924435,1607797128,2706,1057,-1
10013,934991924435,1607797128,2706,1057,-1
10013,934991924435,1607797128,2706,1057,-1
10013,934991924435,1607797132,2705,1049,-1
10013,934991924435,1607797132,2705,1049,-1
10013,934991924435,1607797132,2705,1049,-1
10013,934991924435,1607797132,2705,1049,-1
10013,934991924435,1607797132,2705,1049,-1
10013,934991924435,1607797132,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797136,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2705,1049,-1
10013,934991924435,1607797137,2704,1045,-1
10013,934991924435,1607797137,2704,1045,-1
10013,934991924435,1607797137,2704,1045,-1
10013,934991924435,1607797137,2704,1045,-1
10013,934991924435,1607797137,2704,1045,-1
10013,934991924435,1607797137,2704,1045,-1
10013,934991924435,1607797137,2704,1045,-1
10013,934991924435,1607797138,2704,1045,-1
10013,934991924435,1607797138,2704,1045,-1
10013,934991924435,1607797138,2704,1045,-1
10013,934991924435,1607797138,2704,1045,-1
10013,934991924435,1607797140,2915,784,-1
10013,934991924435,1607797140,2915,784,-1
10013,934991924435,1607797140,2915,784,-1
10013,934991924435,1607797140,2915,784,-1
10013,934991924435,1607797140,2915,784,-1
10013,934991924435,1607797140,2915,784,-1
10013,934991924435,1607797140,2915,784,-1
10013,934991924435,1607797143,2915,784,-1
10013,934991924435,1607797143,2915,784,-1
10013,934991924435,1607797143,2915,784,-1
10013,934991924435,1607797143,2915,784,-1
10013,934991924435,1607797143,2915,785,-1
10013,934991924435,1607797143,2915,785,-1
10013,934991924435,1607797144,2915,791,-1
10013,934991924435,1607797145,2913,776,-1
10013,934991924435,1607797150,2912,776,-1
10013,934991924435,1607797151,2912,776,-1
10013,934991924435,1607797151,2912,776,-1
10013,934991924435,1607797151,2912,776,-1
10013,934991924435,1607797151,2910,785,-1
10013,934991924435,1607797151,2909,787,-1
10013,934991924435,1607797153,2909,788,-1
10013,934991924435,1607797157,2865,822,-1
10013,934991924435,1607797157,2865,822,-1
10013,934991924435,1607797157,2865,822,-1
10013,934991924435,1607797157,2865,822,-1
10013,934991924435,1607797219,1004,15,1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797222,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,-1
10013,934991924435,1607797223,1693,789,1
10013,934991924435,1607797223,1693,789,1
10013,934991924435,1607797223,1693,789,1
10013,934991924435,1607797225,2270,953,-1
10013,934991924435,1607797225,2270,953,-1
10013,934991924435,1607797225,2270,953,-1
10013,934991924435,1607797225,2270,953,-1
10013,934991924435,1607797225,2270,953,-1
10013,934991924435,1607797225,2270,953,-1
10013,934991924435,1607797225,2270,953,-1
10013,934991924435,1607797228,2202,1388,-1
10013,934991924435,1607797228,2202,1388,-1
10013,934991924435,1607797228,2202,1388,-1
10013,934991924435,1607797228,2202,1388,-1
10013,934991924435,1607797228,2202,1388,-1
10013,934991924435,1607797228,2202,1388,-1
10013,934991924435,1607797229,2207,1351,-1
10013,934991924435,1607797258,2928,1436,1
10013,934991924435,1607797282,2866,1084,1
10013,934991924435,1607797282,2866,1084,1
10013,934991924435,1607797282,2866,1084,1
10013,934991924435,1607797282,2771,1081,1
10013,934991924435,1607797282,2763,1081,1
10013,934991924435,1607797282,2760,1081,1
10013,934991924435,1607797282,2758,1081,1
10013,934991924435,1607797283,2735,1088,1
10013,934991924435,1607797283,2735,1088,1
10013,934991924435,1607797283,2735,1088,1
10013,934991924435,1607797283,2735,1088,1
10013,934991924435,1607797283,2735,1088,1
10013,934991924435,1607797283,2734,1088,-1
10013,934991924435,1607797283,2734,1088,-1
10013,934991924435,1607797283,2734,1088,-1
10013,934991924435,1607797285,2731,1072,1
10013,934991924435,1607797285,2731,1072,1
10013,934991924435,1607797285,2731,1072,1
10013,934991924435,1607797285,2731,1072,1
10013,934991924435,1607797285,2731,1072,1
10013,934991924435,1607797285,2731,1072,1
10013,934991924435,1607797287,2567,990,-1
10013,934991924435,1607797287,2566,991,-1
10013,934991924435,1607797287,2566,991,-1
10013,934991924435,1607797287,2566,991,-1
10013,934991924435,1607797288,2566,991,1
10013,934991924435,1607797288,2566,991,1
10013,934991924435,1607797288,2566,991,1
10013,934991924435,1607797290,2566,991,1
10013,934991924435,1607797290,2566,991,1
10013,934991924435,1607797290,2566,991,1
10013,934991924435,1607797290,2566,995,1
10013,934991924435,1607797290,2566,1002,1
10013,934991924435,1607797290,2566,1009,1
10013,934991924435,1607797290,2566,1011,1
10013,934991924435,1607797290,2566,1011,1
10013,934991924435,1607797290,2566,1011,1
10013,934991924435,1607797290,2564,989,1
10013,934991924435,1607797290,2564,989,1
10013,934991924435,1607797290,2564,990,1
10013,934991924435,1607797290,2564,990,1
10013,934991924435,1607797290,2564,991,1
10013,934991924435,1607797290,2564,991,1
10013,934991924435,1607797291,2569,993,1
10013,934991924435,1607797291,2569,993,1
10013,934991924435,1607797291,2569,993,1
10013,934991924435,1607797291,2569,994,1
10013,934991924435,1607797291,2569,994,1
10013,934991924435,1607797291,2569,994,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797291,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797292,2569,996,1
10013,934991924435,1607797293,2574,999,1
10013,934991924435,1607797293,2574,999,1
10013,934991924435,1607797293,2574,999,1
10013,934991924435,1607797293,2574,999,1
10013,934991924435,1607797293,2574,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797293,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,-1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797294,2575,999,1
10013,934991924435,1607797295,2575,999,-1
10013,934991924435,1607797295,2575,1000,-1
10013,934991924435,1607797295,2575,1000,-1
10013,934991924435,1607797295,2575,1000,-1
10013,934991924435,1607797295,2575,1000,-1
10013,934991924435,1607797295,2575,1000,-1
10013,934991924435,1607797295,2575,1000,-1
10013,934991924435,1607797295,2575,1000,-1
10013,934991924435,1607797320,2137,1207,-1
10013,934991924435,1607797320,2139,1207,-1
10013,934991924435,1607797320,2142,1208,-1
10013,934991924435,1607797320,2145,1208,-1
10013,934991924435,1607797320,2148,1209,-1
10013,934991924435,1607797320,2154,1210,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797337,2559,1323,-1
10013,934991924435,1607797343,2559,1320,-1
10013,934991924435,1607797343,2559,1320,-1
10013,934991924435,1607797344,2559,1320,1
10013,934991924435,1607797344,2559,1320,1
10013,934991924435,1607797345,2559,1320,1
10013,934991924435,1607797345,2561,1318,1
10013,934991924435,1607797345,2561,1318,1
10013,934991924435,1607797345,2561,1318,1
10013,934991924435,1607797345,2561,1318,1
10013,934991924435,1607797351,2562,1318,1
10013,934991924435,1607797351,2562,1318,1
10013,934991924435,1607797351,2562,1317,1
10013,934991924435,1607797351,2562,1317,1
10013,934991924435,1607797364,2565,1298,1
10013,934991924435,1607797364,2563,1301,-1
10013,934991924435,1607797364,2562,1302,-1
10013,934991924435,1607797364,2562,1302,-1
10013,934991924435,1607797364,2561,1303,-1
10013,934991924435,1607797364,2560,1305,-1
10013,934991924435,1607797364,2558,1306,-1
10013,934991924435,1607797364,2558,1306,-1
10013,934991924435,1607797364,2558,1307,-1
10013,934991924435,1607797364,2558,1307,-1
10013,934991924435,1607797365,2558,1307,-1
10013,934991924435,1607797365,2558,1307,-1
10013,934991924435,1607797377,2463,1297,-1
10013,934991924435,1607797377,2463,1297,-1
10013,934991924435,1607797377,2463,1297,-1
10013,934991924435,1607797377,2463,1297,-1
10013,934991924435,1607797377,2463,1297,-1
10013,934991924435,1607797377,2463,1297,-1
10013,934991924435,1607797377,2463,1297,-1
10013,934991924435,1607797377,2463,1298,-1
10013,934991924435,1607797378,2463,1298,-1
10013,934991924435,1607797378,2463,1298,-1
10013,934991924435,1607797378,2463,1298,-1
10013,934991924435,1607797396,2713,1427,-1
10013,934991924435,1607797396,2713,1426,-1
10013,934991924435,1607797396,2713,1426,-1
10013,934991924435,1607797396,2713,1426,-1
10013,934991924435,1607797396,2713,1426,-1
10013,934991924435,1607797396,2712,1424,-1
10013,934991924435,1607797396,2710,1422,-1
10013,934991924435,1607797396,2710,1421,-1
10013,934991924435,1607797397,2696,1396,-1
10013,934991924435,1607797397,2696,1396,-1
10013,934991924435,1607797397,2696,1396,-1
10013,934991924435,1607797398,2657,1147,-1
10013,934991924435,1607797398,2647,1117,-1
10013,934991924435,1607797398,2636,1093,-1
10013,934991924435,1607797398,2622,1071,-1
10013,934991924435,1607797398,2615,1065,-1
10013,934991924435,1607797398,2615,1065,-1
10013,934991924435,1607797398,2614,1065,-1
10013,934991924435,1607797398,2592,1097,1
10013,934991924435,1607797398,2592,1097,1
10013,934991924435,1607797398,2592,1097,1
10013,934991924435,1607797398,2592,1097,1
10013,934991924435,1607797398,2592,1097,1
10013,934991924435,1607797402,2415,1208,-1
10013,934991924435,1607797402,2415,1208,-1
10013,934991924435,1607797402,2415,1208,-1
10013,934991924435,1607797403,2415,1208,-1
10013,934991924435,1607797403,2415,1208,-1
10013,934991924435,1607797403,2415,1208,-1
10013,934991924435,1607797403,2415,1208,-1
10013,934991924435,1607797403,2415,1208,-1
10013,934991924435,1607797403,2415,1208,-1
10013,934991924435,1607797409,2437,1182,-1
10013,934991924435,1607797457,2407,1181,-1
10013,934991924435,1607797457,2406,1182,-1
10013,934991924435,1607797457,2404,1182,-1
10013,934991924435,1607797457,2403,1183,-1
10013,934991924435,1607797457,2402,1183,-1
10013,934991924435,1607797457,2401,1184,-1
10013,934991924435,1607797457,2401,1184,-1
10013,934991924435,1607797458,2401,1184,1
10013,934991924435,1607797458,2401,1184,1
10013,934991924435,1607797472,2464,1162,-1
10013,934991924435,1607797472,2463,1162,-1
10013,934991924435,1607797472,2463,1162,-1
10013,934991924435,1607797472,2462,1162,-1
10013,934991924435,1607797472,2462,1162,-1
10013,934991924435,1607797472,2460,1162,-1
10013,934991924435,1607797496,2369,1206,-1
10013,934991924435,1607797496,2369,1206,-1
10013,934991924435,1607797496,2369,1206,-1
10013,934991924435,1607797496,2369,1206,-1
10013,934991924435,1607797496,2369,1206,-1
10013,934991924435,1607797497,2369,1206,-1
10013,934991924435,1607797504,2362,1111,-1
10013,934991924435,1607797504,2362,1111,-1
10013,934991924435,1607797504,2362,1111,-1
10013,934991924435,1607797504,2362,1111,-1
10013,934991924435,1607797504,2362,1111,-1
10013,934991924435,1607797505,2362,1110,-1
10013,934991924435,1607797526,2369,1142,-1
10013,934991924435,1607797526,2369,1142,-1
10013,934991924435,1607797526,2369,1142,-1
10013,934991924435,1607797526,2369,1142,-1
10013,934991924435,1607797526,2369,1142,-1
10013,934991924435,1607797526,2369,1142,-1
10013,934991924435,1607797526,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797527,2369,1142,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,-1
10013,934991924435,1607797530,2369,1143,1
10013,934991924435,1607797530,2369,1143,1
10013,934991924435,1607797530,2369,1143,1
10013,934991924435,1607797536,2364,1146,-1
10013,934991924435,1607797537,2364,1146,-1
10013,934991924435,1607797537,2364,1146,-1
10013,934991924435,1607797537,2364,1146,-1
10013,934991924435,1607797537,2364,1146,-1
10013,934991924435,1607797537,2364,1146,-1
10013,934991924435,1607797537,2364,1146,-1
10013,934991924435,1607797537,2364,1146,-1
10013,934991924435,1607797549,2300,1211,-1
10013,934991924435,1607797549,2300,1211,-1
10013,934991924435,1607797549,2300,1211,-1
10013,934991924435,1607797549,2300,1211,-1
10013,934991924435,1607797549,2300,1211,-1
10013,934991924435,1607797549,2300,1211,-1
10013,934991924435,1607797549,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797565,2300,1211,-1
10013,934991924435,1607797566,2295,1220,-1
10013,934991924435,1607797566,2295,1220,-1
10013,934991924435,1607797566,2295,1220,-1
10013,934991924435,1607797566,2295,1220,-1
10013,934991924435,1607797566,2295,1220,-1
10013,934991924435,1607797566,2295,1220,1
10013,934991924435,1607797566,2295,1220,1
10013,934991924435,1607797567,2295,1221,1
10013,934991924435,1607797574,2330,1134,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797580,2349,1084,-1
10013,934991924435,1607797581,2349,1084,-1
10013,934991924435,1607797581,2349,1084,-1
10013,934991924435,1607797581,2349,1085,-1
10013,934991924435,1607797582,2350,1089,1
10013,934991924435,1607797582,2350,1089,1
10013,934991924435,1607797582,2350,1089,1
10013,934991924435,1607797598,2275,956,-1
10013,934991924435,1607797598,2275,956,-1
10013,934991924435,1607797598,2275,956,-1
10013,934991924435,1607797598,2275,956,-1
10013,934991924435,1607797599,2273,954,-1
10013,934991924435,1607797599,2273,954,-1
10013,934991924435,1607797599,2272,954,-1
10013,934991924435,1607797599,2272,954,-1
10013,934991924435,1607797606,2268,935,-1
10013,934991924435,1607797606,2266,942,-1
10013,934991924435,1607797608,2250,879,-1
10013,934991924435,1607797608,2245,879,-1
10013,934991924435,1607797608,2244,879,-1
10013,934991924435,1607797608,2241,879,-1
10013,934991924435,1607797608,2240,879,-1
10013,934991924435,1607797608,2238,881,-1
10013,934991924435,1607797608,2238,881,-1
10013,934991924435,1607797625,2398,935,-1
10013,934991924435,1607797625,2398,935,-1
10013,934991924435,1607797625,2398,935,-1
10013,934991924435,1607797625,2398,935,-1
10013,934991924435,1607797631,2372,1075,-1
10013,934991924435,1607797631,2372,1075,-1
10013,934991924435,1607797631,2372,1075,-1
10013,934991924435,1607797632,2374,1053,-1
10013,934991924435,1607797633,2374,1053,-1
10013,934991924435,1607797633,2374,1053,-1
10013,934991924435,1607797634,2374,1053,-1
10013,934991924435,1607797641,2374,1018,-1
10013,934991924435,1607797642,2374,1018,-1
10013,934991924435,1607797642,2374,1018,-1
10013,934991924435,1607797643,2374,1018,-1
10013,934991924435,1607797643,2374,1018,-1
10013,934991924435,1607797643,2374,1018,-1
10013,934991924435,1607797643,2374,1018,-1
10013,934991924435,1607797644,2374,1018,-1
10013,934991924435,1607797644,2374,1018,-1
10013,934991924435,1607797644,2374,1018,-1
10013,934991924435,1607797644,2374,1018,-1
10013,934991924435,1607797644,2374,1018,-1
10013,934991924435,1607797644,2374,1018,-1
10013,934991924435,1607797644,2374,1018,-1
10013,934991924435,1607797650,2381,990,-1
10013,934991924435,1607797650,2381,990,-1
10013,934991924435,1607797650,2381,990,-1
10013,934991924435,1607797650,2381,990,-1
10013,934991924435,1607797650,2381,990,-1
10013,934991924435,1607797650,2381,990,-1
10013,934991924435,1607797650,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797651,2381,990,-1
10013,934991924435,1607797652,2381,990,-1
10013,934991924435,1607797652,2381,990,-1
10013,934991924435,1607797652,2381,990,-1
10013,934991924435,1607797652,2381,990,-1
10013,934991924435,1607797652,2381,990,-1
10013,934991924435,1607797659,2194,946,-1
10013,934991924435,1607797659,2194,946,-1
10013,934991924435,1607797659,2194,946,-1
10013,934991924435,1607797659,2194,946,-1
10013,934991924435,1607797659,2194,946,-1
10013,934991924435,1607797659,2194,946,-1
10013,934991924435,1607797660,2198,927,1
10013,934991924435,1607797681,2243,1460,-1
10013,934991924435,1607797681,2244,1460,-1
10013,934991924435,1607797681,2246,1460,-1
10013,934991924435,1607797681,2247,1460,-1
10013,934991924435,1607797681,2247,1460,-1
10013,934991924435,1607797681,2250,1461,-1
10013,934991924435,1607797681,2251,1461,-1
10013,934991924435,1607797681,2251,1461,-1
10013,934991924435,1607797685,2635,1288,-1
10013,934991924435,1607797685,2635,1288,-1
10013,934991924435,1607797685,2635,1288,-1
10013,934991924435,1607797687,2632,1279,-1
10013,934991924435,1607797687,2631,1278,-1
10013,934991924435,1607797687,2631,1277,-1
10013,934991924435,1607797687,2630,1277,-1
10013,934991924435,1607797687,2628,1276,-1
10013,934991924435,1607797687,2628,1276,-1
10013,934991924435,1607797687,2628,1276,-1
10013,934991924435,1607797687,2628,1276,1
10013,934991924435,1607797689,2733,816,-1
10013,934991924435,1607797689,2733,816,-1
10013,934991924435,1607797689,2733,816,-1
10013,934991924435,1607797689,2733,816,-1
10013,934991924435,1607797689,2733,816,-1
10013,934991924435,1607797689,2733,816,-1
10013,934991924435,1607797689,2733,816,-1
10013,934991924435,1607797690,2714,767,-1
10013,934991924435,1607797690,2712,764,-1
10013,934991924435,1607797690,2711,763,-1
10013,934991924435,1607797690,2711,763,-1
10013,934991924435,1607797690,2710,763,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
10013,934991924435,1607797691,2695,737,-1
